Event,Fighter 1,Fighter 2,Result,KDs (Fighter 1),KDs (Fighter 2),STR (Fighter 1),STR (Fighter 2),TDs (Fighter 1),TDs (Fighter 2),Subs (Fighter 1),Subs (Fighter 2),Weight Class,Method,Round,Time
UFC Fight Night: Zabit vs. Kattar,Anthony Rocco Martin,Ramazan Emeev,Anthony Rocco Martin,0,0,41,30,0,0,2,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,Shamil Gamzatov,Klidson Abreu,Shamil Gamzatov,0,0,64,32,0,1,0,0,Light Heavyweight,S-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,Magomed Ankalaev,Dalcha Lungiambula,Magomed Ankalaev,1,0,44,6,1,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Kick",3,0:29
UFC Fight Night: Zabit vs. Kattar,Rustam Khabilov,Sergey Khandozhko,Rustam Khabilov,0,0,12,25,4,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,Karl Roberson,Roman Kopylov,Karl Roberson,0,0,43,37,1,0,1,0,Middleweight,"SUB

      

      
        Rear Naked Choke",3,4:01
UFC Fight Night: Zabit vs. Kattar,David Zawada,Abubakar Nurmagomedov,David Zawada,0,0,2,4,0,1,2,0,Welterweight,"SUB

      

      
        Triangle Choke",1,2:50
UFC Fight Night: Zabit vs. Kattar,Roosevelt Roberts,Alexander Yakovlev,Roosevelt Roberts,0,0,28,20,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,Pannie Kianzad,Jessica-Rose Clark,Pannie Kianzad,0,0,98,65,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,Davey Grant,Grigory Popov,Davey Grant,0,0,30,35,6,0,0,0,Bantamweight,S-DEC,3,5:00
UFC 244: Masvidal vs. Diaz,Jorge Masvidal,Nate Diaz,Jorge Masvidal,2,0,112,43,1,0,0,0,Welterweight,KO/TKO,3,5:00
UFC 244: Masvidal vs. Diaz,Darren Till,Kelvin Gastelum,Darren Till,0,0,36,40,1,1,0,0,Middleweight,S-DEC,3,5:00
UFC 244: Masvidal vs. Diaz,Stephen Thompson,Vicente Luque,Stephen Thompson,1,0,138,77,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC 244: Masvidal vs. Diaz,Derrick Lewis,Blagoy Ivanov,Derrick Lewis,0,0,31,20,1,3,0,1,Heavyweight,S-DEC,3,5:00
UFC 244: Masvidal vs. Diaz,Kevin Lee,Gregor Gillespie,Kevin Lee,1,0,21,9,0,0,0,0,Lightweight,"KO/TKO

      

      
        Kick",1,2:47
UFC 244: Masvidal vs. Diaz,Corey Anderson,Johnny Walker,Corey Anderson,1,0,22,1,1,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",1,2:07
UFC 244: Masvidal vs. Diaz,Shane Burgos,Makwan Amirkhani,Shane Burgos,1,0,105,22,0,3,0,1,Featherweight,"KO/TKO

      

      
        Punch",3,4:32
UFC 244: Masvidal vs. Diaz,Edmen Shahbazyan,Brad Tavares,Edmen Shahbazyan,2,0,14,3,0,0,0,0,Middleweight,"KO/TKO

      

      
        Kick",1,2:27
UFC 244: Masvidal vs. Diaz,Jairzinho Rozenstruik,Andrei Arlovski,Jairzinho Rozenstruik,1,0,5,4,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punch",1,0:29
UFC 244: Masvidal vs. Diaz,Katlyn Cerminara,Jennifer Maia,Katlyn Cerminara,0,0,73,58,0,1,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 244: Masvidal vs. Diaz,Lyman Good,Chance Rencountre,Lyman Good,1,0,68,23,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",3,2:03
UFC 244: Masvidal vs. Diaz,Hakeem Dawodu,Julio Arce,Hakeem Dawodu,0,0,55,32,0,1,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Maia vs. Askren,Demian Maia,Ben Askren,Demian Maia,0,0,69,63,0,4,1,0,Welterweight,"SUB

      

      
        Rear Naked Choke",3,3:54
UFC Fight Night: Maia vs. Askren,Stevie Ray,Michael Johnson,Stevie Ray,0,0,85,78,1,0,0,0,Lightweight,M-DEC,3,5:00
UFC Fight Night: Maia vs. Askren,Beneil Dariush,Frank Camacho,Beneil Dariush,0,0,13,3,2,0,1,0,Lightweight,"SUB

      

      
        Rear Naked Choke",1,2:02
UFC Fight Night: Maia vs. Askren,Ciryl Gane,Don'Tale Mayes,Ciryl Gane,1,0,94,32,3,0,1,0,Heavyweight,"SUB

      

      
        Heel Hook",3,4:46
UFC Fight Night: Maia vs. Askren,Muslim Salikhov,Laureano Staropoli,Muslim Salikhov,0,0,63,42,3,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Maia vs. Askren,Randa Markos,Ashley Yoder,Randa Markos,0,0,78,44,0,2,0,0,Women's Strawweight,S-DEC,3,5:00
UFC Fight Night: Maia vs. Askren,Rafael Fiziev,Alex White,Rafael Fiziev,0,0,66,55,1,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Maia vs. Askren,Movsar Evloev,Enrique Barzola,Movsar Evloev,0,0,71,78,4,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Maia vs. Askren,Sergei Pavlovich,Maurice Greene,Sergei Pavlovich,1,0,20,8,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",1,2:11
UFC Fight Night: Maia vs. Askren,Loma Lookboonmee,Aleksandra Albu,Loma Lookboonmee,0,0,99,65,1,1,0,0,Women's Strawweight,S-DEC,3,5:00
UFC Fight Night: Maia vs. Askren,Raphael Pessoa,Jeff Hughes,Raphael Pessoa,1,0,39,34,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Reyes vs. Weidman,Dominick Reyes,Chris Weidman,Dominick Reyes,1,0,8,3,0,1,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",1,1:43
UFC Fight Night: Reyes vs. Weidman,Yair Rodriguez,Jeremy Stephens,Yair Rodriguez,0,0,96,50,0,3,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Reyes vs. Weidman,Greg Hardy,Ben Sosoli,Draw,0,0,54,26,0,0,0,0,Heavyweight,Overturned,3,5:00
UFC Fight Night: Reyes vs. Weidman,Joe Lauzon,Jonathan Pearce,Joe Lauzon,0,0,25,8,1,0,0,0,Lightweight,"KO/TKO

      

      
        Punches",1,1:33
UFC Fight Night: Reyes vs. Weidman,Maycee Barber,Gillian Robertson,Maycee Barber,0,0,34,12,0,0,0,0,Women's Flyweight,"KO/TKO

      

      
        Punches",1,3:04
UFC Fight Night: Reyes vs. Weidman,Darren Stewart,Deron Winn,Darren Stewart,0,0,57,29,1,6,0,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Reyes vs. Weidman,Charles Rosa,Manny Bermudez,Charles Rosa,0,0,6,27,0,1,1,0,Featherweight,"SUB

      

      
        Armbar",1,2:46
UFC Fight Night: Reyes vs. Weidman,Molly McCann,Diana Belbita,Molly McCann,0,0,113,98,5,1,1,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Reyes vs. Weidman,Sean Woodson,Kyle Bochniak,Sean Woodson,0,0,111,42,0,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Reyes vs. Weidman,Randy Costa,Boston Salmon,Randy Costa,2,0,22,12,0,0,0,0,Bantamweight,"KO/TKO

      

      
        Punch",1,2:15
UFC Fight Night: Reyes vs. Weidman,Sean Brady,Court McGee,Sean Brady,1,0,119,107,2,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Reyes vs. Weidman,Brendan Allen,Kevin Holland,Brendan Allen,0,0,10,22,2,1,4,1,Middleweight,"SUB

      

      
        Rear Naked Choke",2,3:38
UFC Fight Night: Reyes vs. Weidman,Tanner Boser,Daniel Spitz,Tanner Boser,0,0,93,32,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Joanna vs. Waterson,Joanna Jedrzejczyk,Michelle Waterson-Gomez,Joanna Jedrzejczyk,0,0,180,58,3,1,1,1,Women's Strawweight,U-DEC,5,5:00
UFC Fight Night: Joanna vs. Waterson,Cub Swanson,Kron Gracie,Cub Swanson,0,0,135,86,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Joanna vs. Waterson,Niko Price,James Vick,Niko Price,1,0,11,9,0,0,0,0,Welterweight,"KO/TKO

      

      
        Kick",1,1:44
UFC Fight Night: Joanna vs. Waterson,Amanda Ribas,Mackenzie Dern,Amanda Ribas,0,0,74,20,2,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Joanna vs. Waterson,Matt Frevola,Luis Pena,Matt Frevola,0,0,48,51,4,1,0,2,Lightweight,S-DEC,3,5:00
UFC Fight Night: Joanna vs. Waterson,Eryk Anders,Gerald Meerschaert,Eryk Anders,0,0,64,72,0,0,0,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Joanna vs. Waterson,Ryan Spann,Devin Clark,Ryan Spann,0,0,17,17,0,2,1,0,Light Heavyweight,"SUB

      

      
        Guillotine Choke",2,2:01
UFC Fight Night: Joanna vs. Waterson,Mike Davis,Thomas Gifford,Mike Davis,2,0,139,88,2,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",3,4:45
UFC Fight Night: Joanna vs. Waterson,Alex Morono,Max Griffin,Alex Morono,1,0,81,75,0,4,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Joanna vs. Waterson,Deiveson Figueiredo,Tim Elliott,Deiveson Figueiredo,0,0,8,26,0,1,1,0,Flyweight,"SUB

      

      
        Guillotine Choke",1,3:08
UFC Fight Night: Joanna vs. Waterson,Marlon Vera,Andre Ewell,Marlon Vera,0,0,80,50,0,0,2,0,Bantamweight,"KO/TKO

      

      
        Elbows",3,3:17
UFC Fight Night: Joanna vs. Waterson,Miguel Baeza,Hector Aldana,Miguel Baeza,1,0,35,8,1,0,0,0,Welterweight,"KO/TKO

      

      
        Kick",2,2:32
UFC Fight Night: Joanna vs. Waterson,Marvin Vettori,Andrew Sanchez,Marvin Vettori,0,0,85,39,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Joanna vs. Waterson,JJ Aldrich,Lauren Mueller,JJ Aldrich,0,0,74,54,1,1,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,Israel Adesanya,Robert Whittaker,Israel Adesanya,2,0,40,32,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punch",2,3:33
UFC 243: Whittaker vs. Adesanya,Dan Hooker,Al Iaquinta,Dan Hooker,1,0,98,37,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,Serghei Spivac,Tai Tuivasa,Serghei Spivac,0,0,23,21,6,0,1,0,Heavyweight,"SUB

      

      
        Arm Triangle",2,3:14
UFC 243: Whittaker vs. Adesanya,Dhiego Lima,Luke Jumeau,Dhiego Lima,0,0,32,24,2,0,0,0,Welterweight,S-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,Yorgan De Castro,Justin Tafa,Yorgan De Castro,1,0,4,6,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punch",1,2:10
UFC 243: Whittaker vs. Adesanya,Jake Matthews,Rostem Akman,Jake Matthews,0,0,59,15,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,Callan Potter,Maki Pitolo,Callan Potter,0,0,48,60,3,0,0,1,Welterweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,Brad Riddell,Jamie Mullarkey,Brad Riddell,0,0,91,36,1,3,0,1,Lightweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,Megan Anderson,Zarah Fairn,Megan Anderson,0,0,10,2,1,0,1,0,Women's Featherweight,"SUB

      

      
        Triangle Choke",1,3:57
UFC 243: Whittaker vs. Adesanya,Ji Yeon Kim,Nadia Kassem,Ji Yeon Kim,1,0,80,45,0,1,0,0,Women's Flyweight,"KO/TKO

      

      
        Punch",2,4:59
UFC 243: Whittaker vs. Adesanya,Khalid Taha,Bruno Silva,Draw,1,0,38,20,0,2,1,0,Bantamweight,"Overturned

      

      
        Arm Triangle",3,3:00
UFC Fight Night: Hermansson vs. Cannonier,Jared Cannonier,Jack Hermansson,Jared Cannonier,1,0,28,20,0,1,0,0,Middleweight,"KO/TKO

      

      
        Punch",2,0:27
UFC Fight Night: Hermansson vs. Cannonier,Mark Madsen,Danilo Belluardo,Mark Madsen,0,0,22,0,1,0,0,0,Lightweight,"KO/TKO

      

      
        Punches",1,1:12
UFC Fight Night: Hermansson vs. Cannonier,Gilbert Burns,Gunnar Nelson,Gilbert Burns,0,0,30,20,1,0,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Cannonier,Ion Cutelaba,Khalil Rountree Jr.,Ion Cutelaba,0,0,15,5,4,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Elbows",1,2:35
UFC Fight Night: Hermansson vs. Cannonier,Ovince Saint Preux,Michal Oleksiejczuk,Ovince Saint Preux,0,0,14,37,1,0,1,0,Light Heavyweight,"SUB

      

      
        Von Flue Choke",2,2:46
UFC Fight Night: Hermansson vs. Cannonier,Nicolas Dalby,Alex Oliveira,Nicolas Dalby,0,0,31,18,1,3,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Cannonier,John Phillips,Alen Amedovski,John Phillips,1,0,5,2,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punch",1,0:17
UFC Fight Night: Hermansson vs. Cannonier,Makhmud Muradov,Alessio Di Chirico,Makhmud Muradov,0,0,54,36,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Cannonier,Ismail Naurdiev,Siyar Bahadurzada,Ismail Naurdiev,0,0,69,12,3,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Cannonier,Giga Chikadze,Brandon Davis,Giga Chikadze,0,0,59,34,1,3,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Hermansson vs. Cannonier,Lina Lansberg,Macy Chiasson,Lina Lansberg,0,0,21,26,2,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Cannonier,Marc Diakiese,Lando Vannata,Marc Diakiese,0,0,40,25,4,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Hermansson vs. Cannonier,Jack Shore,Nohelin Hernandez,Jack Shore,0,0,46,6,4,0,1,0,Bantamweight,"SUB

      

      
        Rear Naked Choke",3,2:51
UFC Fight Night: Rodriguez vs. Stephens,Yair Rodriguez,Jeremy Stephens,Draw,0,0,2,0,0,0,0,0,Featherweight,CNC,1,0:15
UFC Fight Night: Rodriguez vs. Stephens,Carla Esparza,Alexa Grasso,Carla Esparza,0,0,44,45,4,0,0,1,Women's Strawweight,M-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,Brandon Moreno,Askar Askarov,Draw,1,0,34,30,1,4,0,0,Flyweight,S-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,Irene Aldana,Vanessa Melo,Irene Aldana,0,0,125,68,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,Steven Peterson,Martin Bravo,Steven Peterson,1,0,49,86,0,2,0,0,Featherweight,"KO/TKO

      

      
        Spinning Back Fist",2,1:31
UFC Fight Night: Rodriguez vs. Stephens,Jose Quinonez,Carlos Huachin,Jose Quinonez,1,0,60,32,2,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,Kyle Nelson,Marco Polo Reyes,Kyle Nelson,0,0,12,6,0,0,0,0,Featherweight,"KO/TKO

      

      
        Punch",1,1:36
UFC Fight Night: Rodriguez vs. Stephens,Angela Hill,Ariane Carnelossi,Angela Hill,0,0,92,72,0,0,0,0,Women's Strawweight,"KO/TKO

      

      
        Elbow",3,1:56
UFC Fight Night: Rodriguez vs. Stephens,Sergio Pettis,Tyson Nam,Sergio Pettis,0,0,96,40,0,0,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,Paul Craig,Vinicius Moreira,Paul Craig,1,0,18,1,1,0,1,0,Light Heavyweight,"SUB

      

      
        Rear Naked Choke",1,3:19
UFC Fight Night: Rodriguez vs. Stephens,Bethe Correia,Sijara Eubanks,Bethe Correia,0,0,59,77,0,1,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,Claudio Puelles,Marcos Mariano,Claudio Puelles,0,0,22,2,4,0,2,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,Justin Gaethje,Donald Cerrone,Justin Gaethje,1,0,40,17,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,4:18
UFC Fight Night: Cowboy vs. Gaethje,Glover Teixeira,Nikita Krylov,Glover Teixeira,0,0,43,47,1,2,2,1,Light Heavyweight,S-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,Todd Duffee,Jeff Hughes,Draw,1,0,30,16,1,0,0,0,Heavyweight,CNC,1,4:03
UFC Fight Night: Cowboy vs. Gaethje,Tristan Connelly,Michel Pereira,Tristan Connelly,0,0,64,32,0,2,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,Uriah Hall,Antonio Carlos Junior,Uriah Hall,1,0,34,22,0,3,0,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,Misha Cirkunov,Jimmy Crute,Misha Cirkunov,0,0,6,21,1,0,1,0,Light Heavyweight,"SUB

      

      
        Peruvian Necktie",1,3:38
UFC Fight Night: Cowboy vs. Gaethje,Augusto Sakai,Marcin Tybura,Augusto Sakai,1,0,15,6,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",1,0:59
UFC Fight Night: Cowboy vs. Gaethje,Miles Johns,Cole Smith,Miles Johns,0,0,31,11,1,1,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,Hunter Azure,Brad Katona,Hunter Azure,0,0,41,21,0,3,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,Chas Skelly,Jordan Griffin,Chas Skelly,0,0,21,37,1,1,3,2,Featherweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,Louis Smolka,Ryan MacDonald,Louis Smolka,1,0,59,30,0,0,0,0,Bantamweight,"KO/TKO

      

      
        Punch",1,4:43
UFC Fight Night: Cowboy vs. Gaethje,Austin Hubbard,Kyle Prepolec,Austin Hubbard,0,0,51,44,3,0,0,0,Lightweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,Khabib Nurmagomedov,Dustin Poirier,Khabib Nurmagomedov,0,0,22,12,7,0,2,1,Lightweight,"SUB

      

      
        Rear Naked Choke",3,2:06
UFC 242: Khabib vs. Poirier,Paul Felder,Edson Barboza,Paul Felder,0,0,56,60,0,1,0,0,Lightweight,S-DEC,3,5:00
UFC 242: Khabib vs. Poirier,Islam Makhachev,Davi Ramos,Islam Makhachev,1,0,43,7,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,Curtis Blaydes,Shamil Abdurakhimov,Curtis Blaydes,0,0,25,3,5,0,0,0,Heavyweight,"KO/TKO

      

      
        Elbow",2,2:22
UFC 242: Khabib vs. Poirier,Diego Ferreira,Mairbek Taisumov,Diego Ferreira,0,0,109,51,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,Joanne Wood,Andrea Lee,Joanne Wood,0,0,101,61,2,3,0,0,Women's Flyweight,S-DEC,3,5:00
UFC 242: Khabib vs. Poirier,Zubaira Tukhugov,Lerone Murphy,Draw,1,0,22,28,6,0,0,2,Featherweight,S-DEC,3,5:00
UFC 242: Khabib vs. Poirier,Sarah Moras,Liana Jojua,Sarah Moras,0,0,44,19,0,2,1,0,Women's Bantamweight,"KO/TKO

      

      
        Elbows",3,2:26
UFC 242: Khabib vs. Poirier,Ottman Azaitar,Teemu Packalen,Ottman Azaitar,1,0,27,8,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,3:33
UFC 242: Khabib vs. Poirier,Belal Muhammad,Takashi Sato,Belal Muhammad,0,0,49,29,2,1,1,0,Welterweight,"SUB

      

      
        Rear Naked Choke",3,1:55
UFC 242: Khabib vs. Poirier,Muslim Salikhov,Nordine Taleb,Muslim Salikhov,1,0,10,6,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",1,4:26
UFC 242: Khabib vs. Poirier,Omari Akhmedov,Zak Cummings,Omari Akhmedov,0,0,26,17,2,0,0,0,Middleweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,Don Madge,Fares Ziam,Don Madge,0,0,21,10,3,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,Zhang Weili,Jessica Andrade,Zhang Weili,1,0,29,4,0,0,0,0,Women's Strawweight,"KO/TKO

      

      
        Punch",1,0:42
UFC Fight Night: Andrade vs. Zhang,Li Jingliang,Elizeu Zaleski dos Santos,Li Jingliang,3,0,59,54,2,0,0,0,Welterweight,"KO/TKO

      

      
        Punches",3,4:51
UFC Fight Night: Andrade vs. Zhang,Kai Kara-France,Mark De La Rosa,Kai Kara-France,1,0,91,60,1,1,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,Song Kenan,Derrick Krantz,Song Kenan,0,0,58,33,0,3,0,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,Mizuki,Wu Yanan,Mizuki,0,0,93,123,0,0,0,0,Women's Flyweight,S-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,Anthony Hernandez,JunYong Park,Anthony Hernandez,0,0,59,81,6,0,1,0,Middleweight,"SUB

      

      
        Anaconda Choke",2,4:39
UFC Fight Night: Andrade vs. Zhang,Sumudaerji,Andre Soukhamthath,Sumudaerji,0,0,93,23,1,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,Da Woon Jung,Khadis Ibragimov,Da Woon Jung,0,0,81,88,0,1,1,0,Light Heavyweight,"SUB

      

      
        Guillotine Choke",3,1:59
UFC Fight Night: Andrade vs. Zhang,Damir Ismagulov,Thiago Moises,Damir Ismagulov,1,0,71,36,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,Alatengheili,Batgerel Danaa,Alatengheili,0,0,36,85,3,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,Karol Rosa,Lara Procopio,Karol Rosa,1,0,171,165,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Stipe Miocic,Daniel Cormier,Stipe Miocic,1,0,123,181,1,1,0,0,Heavyweight,"KO/TKO

      

      
        Punches",4,4:09
UFC 241: Cormier vs. Miocic 2,Nate Diaz,Anthony Pettis,Nate Diaz,1,0,114,69,1,0,0,1,Welterweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Paulo Costa,Yoel Romero,Paulo Costa,1,1,118,125,0,1,0,0,Middleweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Sodiq Yusuff,Gabriel Benitez,Sodiq Yusuff,1,0,34,24,0,0,0,0,Featherweight,"KO/TKO

      

      
        Punch",1,4:14
UFC 241: Cormier vs. Miocic 2,Derek Brunson,Ian Heinisch,Derek Brunson,0,0,81,58,2,0,0,0,Middleweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Khama Worthy,Devonte Smith,Khama Worthy,1,0,21,15,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,4:15
UFC 241: Cormier vs. Miocic 2,Cory Sandhagen,Raphael Assuncao,Cory Sandhagen,0,0,62,45,0,4,0,0,Bantamweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Drakkar Klose,Christos Giagos,Drakkar Klose,0,0,99,87,2,2,0,1,Lightweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Casey Kenney,Manny Bermudez,Casey Kenney,0,0,43,37,2,3,1,0,Catch Weight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Hannah Cifers,Jodie Esquibel,Hannah Cifers,0,0,70,43,1,3,1,0,Women's Strawweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Kyung Ho Kang,Brandon Davis,Kyung Ho Kang,1,0,50,77,3,1,0,0,Bantamweight,S-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,Sabina Mazo,Shana Dobson,Sabina Mazo,0,0,108,33,4,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Valentina Shevchenko,Liz Carmouche,Valentina Shevchenko,0,0,42,18,1,0,0,0,Women's Flyweight,U-DEC,5,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Vicente Luque,Mike Perry,Vicente Luque,0,0,84,87,0,0,1,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Eduardo Garagorri,Humberto Bandenay,Eduardo Garagorri,0,0,65,32,1,4,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Volkan Oezdemir,Ilir Latifi,Volkan Oezdemir,2,0,64,18,0,1,0,0,Light Heavyweight,"KO/TKO

      

      
        Punch",2,4:31
UFC Fight Night: Shevchenko vs. Carmouche 2,Rodolfo Vieira,Oskar Piechota,Rodolfo Vieira,0,0,18,22,3,0,1,0,Middleweight,"SUB

      

      
        Arm Triangle",2,4:26
UFC Fight Night: Shevchenko vs. Carmouche 2,Enrique Barzola,Bobby Moffett,Enrique Barzola,0,0,83,90,3,0,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Gilbert Burns,Aleksei Kunchenko,Gilbert Burns,0,0,42,47,3,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Ciryl Gane,Raphael Pessoa,Ciryl Gane,0,0,15,7,0,0,1,0,Heavyweight,"SUB

      

      
        Arm Triangle",1,4:12
UFC Fight Night: Shevchenko vs. Carmouche 2,Marina Rodriguez,Tecia Pennington,Marina Rodriguez,0,0,84,41,1,0,1,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Rogerio Bontorin,Raulian Paiva,Rogerio Bontorin,0,0,8,3,2,0,0,0,Flyweight,KO/TKO,1,2:56
UFC Fight Night: Shevchenko vs. Carmouche 2,Chris Gutierrez,Geraldo de Freitas,Chris Gutierrez,0,0,48,40,1,2,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Alex Da Silva,Kazula Vargas,Alex Da Silva,0,0,17,20,3,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,Veronica Hardy,Polyana Viana,Veronica Hardy,0,0,1,1,0,1,1,0,Women's Flyweight,"SUB

      

      
        Armbar",1,1:09
UFC Fight Night: Covington vs. Lawler,Colby Covington,Robbie Lawler,Colby Covington,0,0,179,78,10,0,0,0,Welterweight,U-DEC,5,5:00
UFC Fight Night: Covington vs. Lawler,Jim Miller,Clay Guida,Jim Miller,0,0,2,2,0,0,1,0,Lightweight,"SUB

      

      
        Guillotine Choke",1,0:58
